Column1	Company Name	Status Mission	Country	Year	Mission Outcome Summary	Mission Outcome Sort Order
645	Sea Launch	Success	 Pacific Ocean	2012	Success	1
651	ISRO	Success	 India	2012	Success	1
652	ISRO	Success	 India	2012	Success	1
657	ESA	Success	 France	2012	Success	1
658	ISA	Success	 Iran	2012	Success	1
663	Roscosmos	Success	 Kazakhstan	2011	Success	1
667	ISRO	Success	 India	2011	Success	1
668	Land Launch	Success	 Kazakhstan	2011	Success	1
671	Sea Launch	Success	 Pacific Ocean	2011	Success	1
676	Kosmotras	Success	 Russia	2011	Success	1
679	Roscosmos	Success	 Kazakhstan	2011	Success	1
681	ISRO	Success	 India	2011	Success	1
684	ISA	Success	 Iran	2011	Success	1
690	ISRO	Success	 India	2011	Success	1
701	Roscosmos	Success	 Kazakhstan	2011	Success	1
716	ISRO	Success	 India	2010	Success	1
718	IAI	Success	 Israel	2010	Success	1
719	Kosmotras	Success	 Kazakhstan	2010	Success	1
720	Kosmotras	Success	 Russia	2010	Success	1
723	Eurockot	Success	 Russia	2010	Success	1
728	Roscosmos	Success	 Kazakhstan	2010	Success	1
732	Kosmotras	Success	 Kazakhstan	2010	Success	1
734	Roscosmos	Success	 Kazakhstan	2010	Success	1
738	Roscosmos	Success	 Kazakhstan	2010	Success	1
742	Land Launch	Success	 Kazakhstan	2009	Success	1
746	Eurockot	Success	 Russia	2009	Success	1
753	ISRO	Success	 India	2009	Success	1
760	Kosmotras	Success	 Kazakhstan	2009	Success	1
767	Land Launch	Success	 Kazakhstan	2009	Success	1
773	Sea Launch	Success	 Pacific Ocean	2009	Success	1
774	ISRO	Success	 India	2009	Success	1
778	Eurockot	Success	 Russia	2009	Success	1
781	Land Launch	Success	 Kazakhstan	2009	Success	1
785	ISA	Success	 Iran	2009	Success	1
797	ISRO	Success	 India	2008	Success	1
799	Kosmotras	Success	 Russia	2008	Success	1
802	Sea Launch	Success	 Pacific Ocean	2008	Success	1
805	Kosmotras	Success	 Kazakhstan	2008	Success	1
810	Sea Launch	Success	 Pacific Ocean	2008	Success	1
820	Sea Launch	Success	 Pacific Ocean	2008	Success	1
822	ISRO	Success	 India	2008	Success	1
828	Sea Launch	Success	 Pacific Ocean	2008	Success	1
835	ISRO	Success	 India	2008	Success	1
836	Sea Launch	Success	 Pacific Ocean	2008	Success	1
863	Kosmotras	Success	 Russia	2007	Success	1
865	Kosmotras	Success	 Kazakhstan	2007	Success	1
866	IAI	Success	 Israel	2007	Success	1
875	ISRO	Success	 India	2007	Success	1
876	Kosmotras	Success	 Kazakhstan	2007	Success	1
886	ISRO	Success	 India	2007	Success	1
896	Sea Launch	Success	 Pacific Ocean	2006	Success	1
907	Sea Launch	Success	 Pacific Ocean	2006	Success	1
909	Eurockot	Success	 Russia	2006	Success	1
912	Kosmotras	Success	 Russia	2006	Success	1
918	Sea Launch	Success	 Pacific Ocean	2006	Success	1
920	SRC	Success	 Barents Sea	2006	Success	1
924	MITT	Success	 Russia	2006	Success	1
927	Sea Launch	Success	 Pacific Ocean	2006	Success	1
933	Sea Launch	Success	 Pacific Ocean	2006	Success	1
939	Sea Launch	Success	 Pacific Ocean	2005	Success	1
949	Kosmotras	Success	 Kazakhstan	2005	Success	1
956	Sea Launch	Success	 Pacific Ocean	2005	Success	1
960	ISRO	Success	 India	2005	Success	1
962	Sea Launch	Success	 Pacific Ocean	2005	Success	1
967	Sea Launch	Success	 Pacific Ocean	2005	Success	1
985	ISRO	Success	 India	2004	Success	1
995	Kosmotras	Success	 Kazakhstan	2004	Success	1
996	Sea Launch	Success	 Pacific Ocean	2004	Success	1
1001	Sea Launch	Success	 Pacific Ocean	2004	Success	1
1012	Sea Launch	Success	 Pacific Ocean	2004	Success	1
1021	Eurockot	Success	 Russia	2003	Success	1
1024	ISRO	Success	 India	2003	Success	1
1026	Sea Launch	Success	 Pacific Ocean	2003	Success	1
1036	Sea Launch	Success	 Pacific Ocean	2003	Success	1
1039	Eurockot	Success	 Russia	2003	Success	1
1044	Sea Launch	Success	 Pacific Ocean	2003	Success	1
1046	Starsem	Success	 Kazakhstan	2003	Success	1
1050	ISRO	Success	 India	2003	Success	1
1067	Kosmotras	Success	 Kazakhstan	2002	Success	1
1080	ISRO	Success	 India	2002	Success	1
1090	Eurockot	Success	 Russia	2002	Success	1
1091	Sea Launch	Success	 Pacific Ocean	2002	Success	1
1094	IAI	Success	 Israel	2002	Success	1
1103	Eurockot	Success	 Russia	2002	Success	1
1121	ISRO	Success	 India	2001	Success	1
1143	Sea Launch	Success	 Pacific Ocean	2001	Success	1
1147	Sea Launch	Success	 Pacific Ocean	2001	Success	1
1151	MITT	Success	 Russia	2001	Success	1
1161	MITT	Success	 Russia	2000	Success	1
1170	Sea Launch	Success	 Pacific Ocean	2000	Success	1
1175	Kosmotras	Success	 Kazakhstan	2000	Success	1
1184	Sea Launch	Success	 Pacific Ocean	2000	Success	1
1195	Eurockot	Success	 Russia	2000	Success	1
1231	Sea Launch	Success	 Pacific Ocean	1999	Success	1
1249	ISRO	Success	 India	1999	Success	1
1258	Kosmotras	Success	 Kazakhstan	1999	Success	1
1263	Sea Launch	Success	 Pacific Ocean	1999	Success	1
1284	ESA	Success	 France	1998	Success	1
1304	SRC	Success	 Barents Sea	1998	Success	1
1340	MITT	Success	 Russia	1997	Success	1
1378	Northrop	Success	 Gran Canaria	1997	Success	1
1393	Northrop	Success	 Gran Canaria	1997	Success	1
1399	MITT	Success	 Russia	1997	Success	1
1455	ISRO	Success	 India	1996	Success	1
1514	IAI	Success	 Israel	1995	Success	1
1546	ISRO	Success	 India	1994	Success	1
1575	ISRO	Success	 India	1994	Success	1
1645	MITT	Success	 Russia	1993	Success	1
1719	Yuzhmash	Success	 Russia	1991	Success	1
1832	IAI	Success	 Israel	1990	Success	1
1925	IAI	Success	 Israel	1988	Success	1
1942	ESA	Success	 France	1988	Success	1
1952	ASI	Success	 Kenya	1988	Success	1
2215	ESA	Success	 France	1984	Success	1
2241	ESA	Success	 France	1983	Success	1
2262	ESA	Success	 France	1983	Success	1
2275	ISRO	Success	 India	1983	Success	1
2362	ESA	Success	 France	1981	Success	1
2399	ESA	Success	 France	1981	Success	1
2451	ISRO	Success	 India	1980	Success	1
2487	ESA	Success	 France	1979	Success	1
2887	CNES	Success	 France	1975	Success	1
2935	CNES	Success	 France	1975	Success	1
2936	ASI	Success	 Kenya	1975	Success	1
2964	CNES	Success	 France	1975	Success	1
2998	ASI	Success	 Kenya	1974	Success	1
3061	ASI	Success	 Kenya	1974	Success	1
3187	ASI	Success	 Kenya	1972	Success	1
3298	ASI	Success	 Kenya	1971	Success	1
3302	RAE	Success	 Australia	1971	Success	1
3357	ASI	Success	 Kenya	1971	Success	1
3363	CNES	Success	 France	1971	Success	1
3399	CNES	Success	 France	1970	Success	1
3400	ASI	Success	 Kenya	1970	Success	1
3464	Roscosmos	Success	 Kazakhstan	1970	Success	1
3485	CNES	Success	 France	1970	Success	1
3514	Yuzhmash	Success	 Kazakhstan	1969	Success	1
3613	CECLES	Success	 Australia	1968	Success	1
3685	OKB-586	Success	 Kazakhstan	1968	Success	1
3711	AMBA	Success	 Australia	1967	Success	1
3730	OKB-586	Success	 Kazakhstan	1967	Success	1
3780	ASI	Success	 Kenya	1967	Success	1
3800	Arm??e de l'Air	Success	 France	1967	Success	1
3903	Arm??e de l'Air	Success	 France	1966	Success	1
3923	Arm??e de l'Air	Success	 France	1965	Success	1
9	JAXA	Success	 Japan	2020	Success	1
168	JAXA	Success	 Japan	2019	Success	1
273	JAXA	Success	 Japan	2018	Success	1
282	JAXA	Success	 Japan	2018	Success	1
384	JAXA	Success	 Japan	2016	Success	1
589	JAXA	Success	 Japan	2013	Success	1
902	ISAS	Success	 Japan	2006	Success	1
931	ISAS	Success	 Japan	2006	Success	1
954	ISAS	Success	 Japan	2005	Success	1
1049	ISAS	Success	 Japan	2003	Success	1
1305	ISAS	Success	 Japan	1998	Success	1
1404	ISAS	Success	 Japan	1997	Success	1
1647	ISAS	Success	 Japan	1993	Success	1
1734	ISAS	Success	 Japan	1991	Success	1
1850	ISAS	Success	 Japan	1990	Success	1
1901	ISAS	Success	 Japan	1989	Success	1
2015	ISAS	Success	 Japan	1987	Success	1
2118	ISAS	Success	 Japan	1985	Success	1
2150	ISAS	Success	 Japan	1985	Success	1
2217	ISAS	Success	 Japan	1984	Success	1
2286	ISAS	Success	 Japan	1983	Success	1
2420	ISAS	Success	 Japan	1981	Success	1
2476	ISAS	Success	 Japan	1980	Success	1
2568	ISAS	Success	 Japan	1978	Success	1
2622	ISAS	Success	 Japan	1978	Success	1
2736	ISAS	Success	 Japan	1977	Success	1
2960	ISAS	Success	 Japan	1975	Success	1
3066	ISAS	Success	 Japan	1974	Success	1
3212	ISAS	Success	 Japan	1972	Success	1
3311	ISAS	Success	 Japan	1971	Success	1
3379	ISAS	Success	 Japan	1971	Success	1
3382	ISAS	Success	 Japan	1971	Success	1
3489	UT	Success	 Japan	1970	Success	1
29	MHI	Success	 Japan	2020	Success	1
53	MHI	Success	 Japan	2020	Success	1
100	MHI	Success	 Japan	2019	Success	1
200	MHI	Success	 Japan	2018	Success	1
213	MHI	Success	 Japan	2018	Success	1
236	MHI	Success	 Japan	2018	Success	1
268	MHI	Success	 Japan	2018	Success	1
293	MHI	Success	 Japan	2017	Success	1
315	MHI	Success	 Japan	2017	Success	1
328	MHI	Success	 Japan	2017	Success	1
351	MHI	Success	 Japan	2017	Success	1
365	MHI	Success	 Japan	2017	Success	1
375	MHI	Success	 Japan	2017	Success	1
388	MHI	Success	 Japan	2016	Success	1
401	MHI	Success	 Japan	2016	Success	1
458	MHI	Success	 Japan	2016	Success	1
478	MHI	Success	 Japan	2015	Success	1
494	MHI	Success	 Japan	2015	Success	1
510	MHI	Success	 Japan	2015	Success	1
519	MHI	Success	 Japan	2015	Success	1
530	MHI	Success	 Japan	2014	Success	1
537	MHI	Success	 Japan	2014	Success	1
557	MHI	Success	 Japan	2014	Success	1
569	MHI	Success	 Japan	2014	Success	1
598	MHI	Success	 Japan	2013	Success	1
620	MHI	Success	 Japan	2013	Success	1
639	MHI	Success	 Japan	2012	Success	1
648	MHI	Success	 Japan	2012	Success	1
661	MHI	Success	 Japan	2011	Success	1
672	MHI	Success	 Japan	2011	Success	1
674	MHI	Success	 Japan	2011	Success	1
699	MHI	Success	 Japan	2011	Success	1
727	MHI	Success	 Japan	2010	Success	1
743	MHI	Success	 Japan	2009	Success	1
754	MHI	Success	 Japan	2009	Success	1
787	MHI	Success	 Japan	2009	Success	1
833	MHI	Success	 Japan	2008	Success	1
854	MHI	Success	 Japan	2007	Success	1
882	MHI	Success	 Japan	2007	Success	1
888	MHI	Success	 Japan	2006	Success	1
904	MHI	Success	 Japan	2006	Success	1
932	MHI	Success	 Japan	2006	Success	1
934	MHI	Success	 Japan	2006	Success	1
968	MHI	Success	 Japan	2005	Success	1
1057	MHI	Success	 Japan	2003	Success	1
1069	MHI	Success	 Japan	2002	Success	1
1081	MHI	Success	 Japan	2002	Success	1
1111	MHI	Success	 Japan	2002	Success	1
1130	MHI	Success	 Japan	2001	Success	1
1349	MHI	Success	 Japan	1997	Success	1
1430	MHI	Success	 Japan	1996	Success	1
1521	MHI	Success	 Japan	1995	Success	1
1556	MHI	Success	 Japan	1994	Success	1
1589	MHI	Success	 Japan	1994	Success	1
1712	MHI	Success	 Japan	1992	Success	1
1736	MHI	Success	 Japan	1991	Success	1
1737	MHI	Success	 Japan	1991	Success	1
1803	MHI	Success	 Japan	1990	Success	1
1804	MHI	Success	 Japan	1990	Success	1
1843	MHI	Success	 Japan	1990	Success	1
1844	MHI	Success	 Japan	1990	Success	1
1871	MHI	Success	 Japan	1989	Success	1
1926	MHI	Success	 Japan	1988	Success	1
1963	MHI	Success	 Japan	1988	Success	1
1984	MHI	Success	 Japan	1987	Success	1
2011	MHI	Success	 Japan	1987	Success	1
2050	MHI	Success	 Japan	1986	Success	1
2074	MHI	Success	 Japan	1986	Success	1
2188	MHI	Success	 Japan	1984	Success	1
2225	MHI	Success	 Japan	1984	Success	1
2250	MHI	Success	 Japan	1983	Success	1
2289	MHI	Success	 Japan	1983	Success	1
2312	MHI	Success	 Japan	1982	Success	1
2389	MHI	Success	 Japan	1981	Success	1
2423	MHI	Success	 Japan	1981	Success	1
2475	MHI	Success	 Japan	1980	Success	1
2618	MHI	Success	 Japan	1978	Success	1
2733	MHI	Success	 Japan	1977	Success	1
2843	MHI	Success	 Japan	1976	Success	1
2897	MHI	Success	 Japan	1975	Success	1
28	VKS RF	Success	 Russia	2020	Success	1
42	VKS RF	Success	 Russia	2020	Success	1
46	VKS RF	Success	 Russia	2020	Success	1
64	VKS RF	Success	 Russia	2019	Success	1
73	VKS RF	Success	 Russia	2019	Success	1
82	VKS RF	Success	 Russia	2019	Success	1
97	VKS RF	Success	 Russia	2019	Success	1
105	VKS RF	Success	 Russia	2019	Success	1
117	VKS RF	Success	 Russia	2019	Success	1
125	VKS RF	Success	 Russia	2019	Success	1
187	VKS RF	Success	 Russia	2018	Success	1
198	VKS RF	Success	 Russia	2018	Success	1
235	VKS RF	Success	 Russia	2018	Success	1
300	VKS RF	Success	 Russia	2017	Success	1
327	VKS RF	Success	 Russia	2017	Success	1
342	VKS RF	Success	 Russia	2017	Success	1
352	VKS RF	Success	 Russia	2017	Success	1
435	VKS RF	Success	 Russia	2016	Success	1
437	VKS RF	Success	 Russia	2016	Success	1
450	VKS RF	Success	 Russia	2016	Success	1
462	VKS RF	Success	 Russia	2016	Success	1
488	VKS RF	Success	 Russia	2015	Success	1
507	VKS RF	Success	 Russia	2015	Success	1
551	VKS RF	Success	 Russia	2014	Success	1
552	VKS RF	Success	 Russia	2014	Success	1
558	VKS RF	Success	 Russia	2014	Success	1
576	VKS RF	Success	 Russia	2013	Success	1
577	VKS RF	Success	 Russia	2013	Success	1
581	VKS RF	Success	 Russia	2013	Success	1
591	VKS RF	Success	 Russia	2013	Success	1
638	VKS RF	Success	 Russia	2012	Success	1
710	VKS RF	Success	 Russia	2010	Success	1
713	VKS RF	Success	 Russia	2010	Success	1
729	VKS RF	Success	 Russia	2010	Success	1
761	VKS RF	Success	 Russia	2009	Success	1
764	VKS RF	Success	 Russia	2009	Success	1
786	VKS RF	Success	 Russia	2009	Success	1
790	VKS RF	Success	 Russia	2008	Success	1
809	VKS RF	Success	 Russia	2008	Success	1
813	VKS RF	Success	 Russia	2008	Success	1
819	VKS RF	Success	 Russia	2008	Success	1
827	VKS RF	Success	 Russia	2008	Success	1
844	VKS RF	Success	 Russia	2007	Success	1
846	VKS RF	Success	 Russia	2007	Success	1
855	VKS RF	Success	 Russia	2007	Success	1
861	VKS RF	Success	 Russia	2007	Success	1
887	VKS RF	Success	 Russia	2006	Success	1
911	VKS RF	Success	 Russia	2006	Success	1
937	VKS RF	Success	 Russia	2005	Success	1
940	VKS RF	Success	 Russia	2005	Success	1
948	VKS RF	Success	 Russia	2005	Success	1
971	VKS RF	Success	 Russia	2005	Success	1
979	VKS RF	Success	 Russia	2004	Success	1
984	VKS RF	Success	 Russia	2004	Success	1
992	VKS RF	Success	 Russia	2004	Success	1
1009	VKS RF	Success	 Russia	2004	Success	1
1028	VKS RF	Success	 Russia	2003	Success	1
1034	VKS RF	Success	 Russia	2003	Success	1
1041	VKS RF	Success	 Russia	2003	Success	1
1045	VKS RF	Success	 Russia	2003	Success	1
1055	VKS RF	Success	 Russia	2003	Success	1
1066	VKS RF	Success	 Russia	2002	Success	1
1072	VKS RF	Success	 Russia	2002	Success	1
1077	VKS RF	Success	 Russia	2002	Success	1
1085	VKS RF	Success	 Russia	2002	Success	1
1095	VKS RF	Success	 Russia	2002	Success	1
1100	VKS RF	Success	 Russia	2002	Success	1
1114	VKS RF	Success	 Russia	2001	Success	1
1120	VKS RF	Success	 Russia	2001	Success	1
1135	VKS RF	Success	 Russia	2001	Success	1
1141	VKS RF	Success	 Russia	2001	Success	1
1187	VKS RF	Success	 Russia	2000	Success	1
1190	VKS RF	Success	 Russia	2000	Success	1
1215	VKS RF	Success	 Russia	1999	Success	1
1236	VKS RF	Success	 Russia	1999	Success	1
1244	VKS RF	Success	 Russia	1999	Success	1
1256	VKS RF	Success	 Russia	1999	Success	1
1271	VKS RF	Success	 Russia	1998	Success	1
1275	VKS RF	Success	 Russia	1998	Success	1
1289	VKS RF	Success	 Russia	1998	Success	1
1306	VKS RF	Success	 Russia	1998	Success	1
1316	VKS RF	Success	 Russia	1998	Success	1
1365	VKS RF	Success	 Russia	1997	Success	1
1367	VKS RF	Success	 Russia	1997	Success	1
1389	VKS RF	Success	 Russia	1997	Success	1
1394	VKS RF	Success	 Russia	1997	Success	1
1403	VKS RF	Success	 Russia	1997	Success	1
1410	VKS RF	Success	 Russia	1996	Success	1
1419	VKS RF	Success	 Russia	1996	Success	1
1425	VKS RF	Success	 Russia	1996	Success	1
1431	VKS RF	Success	 Russia	1996	Success	1
1449	VKS RF	Success	 Russia	1996	Success	1
1460	VKS RF	Success	 Russia	1996	Success	1
1465	VKS RF	Success	 Russia	1996	Success	1
1491	VKS RF	Success	 Russia	1995	Success	1
1495	VKS RF	Success	 Russia	1995	Success	1
1502	VKS RF	Success	 Russia	1995	Success	1
1508	VKS RF	Success	 Russia	1995	Success	1
1520	VKS RF	Success	 Russia	1995	Success	1
1522	VKS RF	Success	 Russia	1995	Success	1
1527	VKS RF	Success	 Russia	1995	Success	1
1532	VKS RF	Success	 Russia	1994	Success	1
1534	VKS RF	Success	 Russia	1994	Success	1
1535	VKS RF	Success	 Russia	1994	Success	1
1539	VKS RF	Success	 Russia	1994	Success	1
1547	VKS RF	Success	 Russia	1994	Success	1
1551	VKS RF	Success	 Russia	1994	Success	1
1560	VKS RF	Success	 Russia	1994	Success	1
1562	VKS RF	Success	 Russia	1994	Success	1
1564	VKS RF	Success	 Russia	1994	Success	1
1566	VKS RF	Success	 Russia	1994	Success	1
1577	VKS RF	Success	 Russia	1994	Success	1
1585	VKS RF	Success	 Russia	1994	Success	1
1586	VKS RF	Success	 Russia	1994	Success	1
1592	VKS RF	Success	 Russia	1994	Success	1
1594	VKS RF	Success	 Russia	1993	Success	1
1601	VKS RF	Success	 Russia	1993	Success	1
1603	VKS RF	Success	 Russia	1993	Success	1
1614	VKS RF	Success	 Russia	1993	Success	1
1616	VKS RF	Success	 Russia	1993	Success	1
1618	VKS RF	Success	 Russia	1993	Success	1
1625	VKS RF	Success	 Russia	1993	Success	1
1627	VKS RF	Success	 Russia	1993	Success	1
1628	VKS RF	Success	 Russia	1993	Success	1
1631	VKS RF	Success	 Russia	1993	Success	1
1635	VKS RF	Success	 Russia	1993	Success	1
1636	VKS RF	Success	 Russia	1993	Success	1
1637	VKS RF	Success	 Russia	1993	Success	1
1639	VKS RF	Success	 Russia	1993	Success	1
1640	VKS RF	Success	 Russia	1993	Success	1
1646	VKS RF	Success	 Russia	1993	Success	1
1649	VKS RF	Success	 Russia	1993	Success	1
1651	VKS RF	Success	 Russia	1993	Success	1
1653	VKS RF	Success	 Russia	1993	Success	1
1654	VKS RF	Success	 Russia	1993	Success	1
1655	VKS RF	Success	 Russia	1992	Success	1
1657	VKS RF	Success	 Russia	1992	Success	1
1661	VKS RF	Success	 Russia	1992	Success	1
1664	VKS RF	Success	 Russia	1992	Success	1
1665	VKS RF	Success	 Russia	1992	Success	1
1667	VKS RF	Success	 Russia	1992	Success	1
1669	VKS RF	Success	 Russia	1992	Success	1
1672	VKS RF	Success	 Russia	1992	Success	1
1673	VKS RF	Success	 Russia	1992	Success	1
1682	VKS RF	Success	 Russia	1992	Success	1
1685	VKS RF	Success	 Russia	1992	Success	1
1709	VKS RF	Success	 Russia	1992	Success	1
161	VKS RF	Success	 Kazakhstan	2019	Success	1
177	VKS RF	Success	 Kazakhstan	2018	Success	1
252	VKS RF	Success	 Kazakhstan	2018	Success	1
320	VKS RF	Success	 Kazakhstan	2017	Success	1
330	VKS RF	Success	 Kazakhstan	2017	Success	1
524	VKS RF	Success	 Kazakhstan	2014	Success	1
604	VKS RF	Success	 Kazakhstan	2013	Success	1
862	VKS RF	Success	 Kazakhstan	2007	Success	1
916	VKS RF	Success	 Kazakhstan	2006	Success	1
998	VKS RF	Success	 Kazakhstan	2004	Success	1
999	VKS RF	Success	 Kazakhstan	2004	Success	1
1016	VKS RF	Success	 Kazakhstan	2003	Success	1
1115	VKS RF	Success	 Kazakhstan	2001	Success	1
1116	VKS RF	Success	 Kazakhstan	2001	Success	1
1176	VKS RF	Success	 Kazakhstan	2000	Success	1
1204	VKS RF	Success	 Kazakhstan	2000	Success	1
1216	VKS RF	Success	 Kazakhstan	1999	Success	1
1242	VKS RF	Success	 Kazakhstan	1999	Success	1
1302	VKS RF	Success	 Kazakhstan	1998	Success	1
1303	VKS RF	Success	 Kazakhstan	1998	Success	1
1345	VKS RF	Success	 Kazakhstan	1997	Success	1
1412	VKS RF	Success	 Kazakhstan	1996	Success	1
1426	VKS RF	Success	 Kazakhstan	1996	Success	1
1471	VKS RF	Success	 Kazakhstan	1995	Success	1
1472	VKS RF	Success	 Kazakhstan	1995	Success	1
1482	VKS RF	Success	 Kazakhstan	1995	Success	1
1506	VKS RF	Success	 Kazakhstan	1995	Success	1
1531	VKS RF	Success	 Kazakhstan	1994	Success	1
1540	VKS RF	Success	 Kazakhstan	1994	Success	1
1541	VKS RF	Success	 Kazakhstan	1994	Success	1
1543	VKS RF	Success	 Kazakhstan	1994	Success	1
1559	VKS RF	Success	 Kazakhstan	1994	Success	1
1578	VKS RF	Success	 Kazakhstan	1994	Success	1
1610	VKS RF	Success	 Kazakhstan	1993	Success	1
1611	VKS RF	Success	 Kazakhstan	1993	Success	1
1622	VKS RF	Success	 Kazakhstan	1993	Success	1
1632	VKS RF	Success	 Kazakhstan	1993	Success	1
1641	VKS RF	Success	 Kazakhstan	1993	Success	1
1643	VKS RF	Success	 Kazakhstan	1993	Success	1
1656	VKS RF	Success	 Kazakhstan	1992	Success	1
1668	VKS RF	Success	 Kazakhstan	1992	Success	1
133	CASC	Success	 Yellow Sea	2019	Success	1
1	CASC	Success	 China	2020	Success	1
5	CASC	Success	 China	2020	Success	1
7	CASC	Success	 China	2020	Success	1
12	CASC	Success	 China	2020	Success	1
14	CASC	Success	 China	2020	Success	1
16	CASC	Success	 China	2020	Success	1
18	CASC	Success	 China	2020	Success	1
19	CASC	Success	 China	2020	Success	1
22	CASC	Success	 China	2020	Success	1
24	CASC	Success	 China	2020	Success	1
26	CASC	Success	 China	2020	Success	1
32	CASC	Success	 China	2020	Success	1
39	CASC	Success	 China	2020	Success	1
44	CASC	Success	 China	2020	Success	1
47	CASC	Success	 China	2020	Success	1
60	CASC	Success	 China	2020	Success	1
61	CASC	Success	 China	2020	Success	1
63	CASC	Success	 China	2019	Success	1
67	CASC	Success	 China	2019	Success	1
70	CASC	Success	 China	2019	Success	1
79	CASC	Success	 China	2019	Success	1
83	CASC	Success	 China	2019	Success	1
85	CASC	Success	 China	2019	Success	1
88	CASC	Success	 China	2019	Success	1
89	CASC	Success	 China	2019	Success	1
92	CASC	Success	 China	2019	Success	1
96	CASC	Success	 China	2019	Success	1
99	CASC	Success	 China	2019	Success	1
101	CASC	Success	 China	2019	Success	1
102	CASC	Success	 China	2019	Success	1
103	CASC	Success	 China	2019	Success	1
110	CASC	Success	 China	2019	Success	1
111	CASC	Success	 China	2019	Success	1
118	CASC	Success	 China	2019	Success	1
130	CASC	Success	 China	2019	Success	1
139	CASC	Success	 China	2019	Success	1
143	CASC	Success	 China	2019	Success	1
144	CASC	Success	 China	2019	Success	1
150	CASC	Success	 China	2019	Success	1
156	CASC	Success	 China	2019	Success	1
166	CASC	Success	 China	2019	Success	1
171	CASC	Success	 China	2019	Success	1
172	CASC	Success	 China	2018	Success	1
174	CASC	Success	 China	2018	Success	1
176	CASC	Success	 China	2018	Success	1
181	CASC	Success	 China	2018	Success	1
182	CASC	Success	 China	2018	Success	1
190	CASC	Success	 China	2018	Success	1
191	CASC	Success	 China	2018	Success	1
199	CASC	Success	 China	2018	Success	1
201	CASC	Success	 China	2018	Success	1
204	CASC	Success	 China	2018	Success	1
207	CASC	Success	 China	2018	Success	1
209	CASC	Success	 China	2018	Success	1
214	CASC	Success	 China	2018	Success	1
218	CASC	Success	 China	2018	Success	1
220	CASC	Success	 China	2018	Success	1
224	CASC	Success	 China	2018	Success	1
225	CASC	Success	 China	2018	Success	1
231	CASC	Success	 China	2018	Success	1
232	CASC	Success	 China	2018	Success	1
234	CASC	Success	 China	2018	Success	1
238	CASC	Success	 China	2018	Success	1
240	CASC	Success	 China	2018	Success	1
243	CASC	Success	 China	2018	Success	1
245	CASC	Success	 China	2018	Success	1
247	CASC	Success	 China	2018	Success	1
249	CASC	Success	 China	2018	Success	1
255	CASC	Success	 China	2018	Success	1
258	CASC	Success	 China	2018	Success	1
260	CASC	Success	 China	2018	Success	1
264	CASC	Success	 China	2018	Success	1
271	CASC	Success	 China	2018	Success	1
274	CASC	Success	 China	2018	Success	1
278	CASC	Success	 China	2018	Success	1
281	CASC	Success	 China	2018	Success	1
283	CASC	Success	 China	2018	Success	1
286	CASC	Success	 China	2018	Success	1
287	CASC	Success	 China	2018	Success	1
290	CASC	Success	 China	2017	Success	1
291	CASC	Success	 China	2017	Success	1
298	CASC	Success	 China	2017	Success	1
299	CASC	Success	 China	2017	Success	1
302	CASC	Success	 China	2017	Success	1
303	CASC	Success	 China	2017	Success	1
305	CASC	Success	 China	2017	Success	1
308	CASC	Success	 China	2017	Success	1
317	CASC	Success	 China	2017	Success	1
319	CASC	Success	 China	2017	Success	1
345	CASC	Success	 China	2017	Success	1
359	CASC	Success	 China	2017	Success	1
362	CASC	Success	 China	2017	Success	1
380	CASC	Success	 China	2017	Success	1
383	CASC	Success	 China	2016	Success	1
387	CASC	Success	 China	2016	Success	1
393	CASC	Success	 China	2016	Success	1
397	CASC	Success	 China	2016	Success	1
399	CASC	Success	 China	2016	Success	1
400	CASC	Success	 China	2016	Success	1
404	CASC	Success	 China	2016	Success	1
409	CASC	Success	 China	2016	Success	1
417	CASC	Success	 China	2016	Success	1
419	CASC	Success	 China	2016	Success	1
420	CASC	Success	 China	2016	Success	1
425	CASC	Success	 China	2016	Success	1
426	CASC	Success	 China	2016	Success	1
432	CASC	Success	 China	2016	Success	1
436	CASC	Success	 China	2016	Success	1
440	CASC	Success	 China	2016	Success	1
446	CASC	Success	 China	2016	Success	1
449	CASC	Success	 China	2016	Success	1
464	CASC	Success	 China	2016	Success	1
470	CASC	Success	 China	2016	Success	1
487	CASC	Success	 China	2015	Success	1
489	CASC	Success	 China	2015	Success	1
606	CASC	Success	 China	2013	Success	1
643	CASC	Success	 China	2012	Success	1
664	CASC	Success	 China	2011	Success	1
669	CASC	Success	 China	2011	Success	1
792	CASC	Success	 China	2008	Success	1
793	CASC	Success	 China	2008	Success	1
794	CASC	Success	 China	2008	Success	1
796	CASC	Success	 China	2008	Success	1
801	CASC	Success	 China	2008	Success	1
804	CASC	Success	 China	2008	Success	1
816	CASC	Success	 China	2008	Success	1
818	CASC	Success	 China	2008	Success	1
823	CASC	Success	 China	2008	Success	1
842	CASC	Success	 China	2007	Success	1
845	CASC	Success	 China	2007	Success	1
852	CASC	Success	 China	2007	Success	1
860	CASC	Success	 China	2007	Success	1
869	CASC	Success	 China	2007	Success	1
870	CASC	Success	 China	2007	Success	1
871	CASC	Success	 China	2007	Success	1
877	CASC	Success	 China	2007	Success	1
878	CASC	Success	 China	2007	Success	1
884	CASC	Success	 China	2007	Success	1
893	CASC	Success	 China	2006	Success	1
897	CASC	Success	 China	2006	Success	1
899	CASC	Success	 China	2006	Success	1
903	CASC	Success	 China	2006	Success	1
